Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,17.920000076293945,17.920000076293945,18.0,17.829999923706055,18.0,190100,62.893075725332224,42.67240954069066,-57.32759045930934,17.635164441689575,17.655392675050393,-0.020228233360818137,-0.07670087375775375,-3.135134722735431,-1,-891100,ALGN,Healthcare
2010-02-18,17.989999771118164,17.989999771118164,18.0,17.809999465942383,17.850000381469727,187200,49.428558349609375,49.074052815900224,-50.925947184099776,17.6897544923709,17.680178385870228,0.009576106500670534,-0.059445477706068894,-0.11105195729869026,1,-703900,ALGN,Healthcare
2010-02-19,17.940000534057617,17.940000534057617,18.020000457763672,17.899999618530273,18.0,317100,35.68905498623407,55.494527375697444,-44.50547262430256,17.728253883399624,17.699424470921144,0.02882941247847981,-0.041790499669159153,2.631584690318809,-1,-1021000,ALGN,Healthcare
2010-02-22,17.920000076293945,17.920000076293945,18.0,17.670000076293945,17.889999389648438,477200,37.686571413117484,62.264130572996265,-37.735869427003735,17.757753297691057,17.715763404652463,0.04198989303859335,-0.02503442112760865,2.811243617549796,-1,-1498200,ALGN,Healthcare
2010-02-23,17.920000076293945,17.920000076293945,18.0,17.170000076293945,17.200000762939453,677800,45.495480789057666,63.87098441387763,-36.12901558612237,17.78271434055304,17.730892046996278,0.05182229355676071,-0.009663078190734777,1.4722549894015784,0,-1498200,ALGN,Healthcare
2010-02-24,18.0,18.0,18.25,17.8700008392334,17.8799991607666,557100,47.59824090886383,81.0606016819351,-18.939398318064907,17.81614290354488,17.750825969440996,0.06531693410388328,0.005332924268188836,2.622571610389373,1,-941100,ALGN,Healthcare
2010-02-25,18.1200008392334,18.1200008392334,18.15999984741211,17.399999618530273,17.549999237060547,750500,67.59778619804875,90.15157645290871,-9.848423547091292,17.86289027826619,17.778172256092287,0.08471802217390234,0.021209943849331538,5.165416834837331,1,-190600,ALGN,Healthcare
2010-02-26,18.100000381469727,18.100000381469727,18.200000762939453,17.84000015258789,17.84000015258789,800400,62.96295860231449,88.63638990838945,-11.363610091610553,17.89936875568212,17.802011376490615,0.09735737919150367,0.03643943091776597,2.957909328898621,-1,-991000,ALGN,Healthcare
2010-03-01,18.780000686645508,18.780000686645508,18.780000686645508,18.07999992370605,18.15999984741211,797400,89.47365250946646,100.0,-0.0,18.034850591214948,17.87445502909468,0.16039556212026795,0.061230657158266366,9.632233547669744,1,-193600,ALGN,Healthcare
2010-03-02,18.959999084472656,18.959999084472656,19.01000022888184,18.57999992370605,18.770000457763672,815200,93.99995803833008,97.596098738307,-2.403901261692994,18.177181128639212,17.95486569986342,0.22231542877579358,0.09344761148177182,11.990541894297962,1,621600,ALGN,Healthcare
2010-03-03,18.75,18.75,19.07999992370605,18.600000381469727,19.07999992370605,520200,84.6511636159433,82.72251570317273,-17.277484296827257,18.265307108848564,18.013764536910575,0.2515425719379891,0.1250666035730153,8.131486937741897,-1,101400,ALGN,Healthcare
2010-03-04,18.82999992370605,18.82999992370605,18.8700008392334,18.600000381469727,18.739999771118164,243600,83.82352528687376,86.91099371873095,-13.08900628126906,18.352182926518946,18.074226417413943,0.27795650910500314,0.1556445846794129,6.504522616968564,1,345000,ALGN,Healthcare
2010-03-05,19.170000076293945,19.170000076293945,19.34000015258789,18.799999237060547,18.84000015258789,628000,85.65217247081341,92.16589537709687,-7.834104622903125,18.478000949561252,18.15539483659024,0.3226061129710125,0.1890368903377328,13.768543871224878,1,973000,ALGN,Healthcare
2010-03-08,19.270000457763672,19.270000457763672,19.43000030517578,19.07999992370605,19.170000076293945,336400,83.33333333333333,92.9203614509689,-7.079638549031092,18.59984702774624,18.237958215936423,0.36188881180981625,0.2236072746321495,16.575920491835152,1,1309400,ALGN,Healthcare
2010-03-09,19.440000534057617,19.440000534057617,19.600000381469727,19.07999992370605,19.200000762939453,514500,85.8490854618575,93.41564496632706,-6.584355033672941,18.729101413332604,18.326998387649105,0.4021030256834983,0.2593064248424193,16.407183508630467,1,1823900,ALGN,Healthcare
2010-03-10,19.46999931335449,19.46999931335449,19.709999084472656,19.350000381469727,19.43000030517578,275500,85.5769460018083,90.55118642387747,-9.448813576122529,18.843085705643663,18.411665122886543,0.43142058275712003,0.2937292564253594,18.28675817923514,1,2099400,ALGN,Healthcare
2010-03-11,19.43000030517578,19.43000030517578,19.51000022888184,19.25,19.38999938964844,171100,85.99037110409816,88.97642170743813,-11.023578292561863,18.933380259417834,18.48709735861167,0.44628290080616395,0.3242399853015203,16.417014280658172,-1,1928300,ALGN,Healthcare
