Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,37.27999877929688,37.27999877929688,37.40999984741211,36.88999938964844,37.15999984741211,476800,49.2487458931464,93.35930107631057,-6.640698923689427,36.46844536921547,36.143078602922564,0.32536676629290895,0.34779391617507427,11.0515314810821,1,7521900,CRL,Healthcare
2010-02-18,37.59999847412109,37.59999847412109,37.720001220703125,37.27000045776367,37.380001068115234,518900,60.33210423002502,95.75962300570966,-4.24037699429034,36.642530462277875,36.250998593381716,0.3915318688961591,0.35654150671929125,11.374408600425223,1,8040800,CRL,Healthcare
2010-02-19,37.43000030517578,37.43000030517578,37.709999084472656,37.25,37.630001068115234,667000,60.00001399890671,89.75262445610271,-10.247375543897297,36.76367966887756,36.33833205351461,0.42534761536294496,0.37030272844802203,12.368654344122326,-1,7373800,CRL,Healthcare
2010-02-22,37.11000061035156,37.11000061035156,37.47999954223633,37.0099983215332,37.45000076293945,488000,56.44601433503579,78.44522206106747,-21.55477793893253,36.81695981371971,36.395492687354384,0.4214671263653287,0.38053560803148334,7.192379420247537,-1,6885800,CRL,Healthcare
2010-02-23,36.790000915527344,36.790000915527344,37.209999084472656,36.459999084472656,36.95000076293945,673800,46.89267038462394,67.13781966603223,-32.862180333967764,36.81281229092089,36.4247155190709,0.3880967718499875,0.3820478407951842,6.978777459941796,-1,6212000,CRL,Healthcare
2010-02-24,37.72999954223633,37.72999954223633,38.0,36.810001373291016,36.93000030517578,1028200,57.45393923826103,91.31831495900734,-8.681685040992654,36.95391802189249,36.52140322449056,0.4325147974019288,0.3921412321165332,8.606786756786049,1,7240200,CRL,Healthcare
2010-02-25,37.79999923706055,37.79999923706055,37.86000061035156,37.22999954223633,37.290000915527344,567900,75.26883396446839,93.56910856307373,-6.430891436926263,37.08408436268758,36.61611404023648,0.4679703224510945,0.4073070501834455,4.9999978807237415,1,7808100,CRL,Healthcare
2010-02-26,37.91999816894531,37.91999816894531,38.09000015258789,37.61000061035156,37.75,505800,74.83589260732097,94.17801821386067,-5.821981786139333,37.21268648672723,36.712698049770474,0.4999884369567553,0.4258433275381075,-0.7589660363148008,1,8313900,CRL,Healthcare
2010-03-01,38.150001525878906,38.150001525878906,38.4900016784668,37.900001525878906,37.93999862670898,513000,75.84037569972881,88.51351960894236,-11.486480391057636,37.356888800442874,36.819164973926654,0.5377238265162205,0.4482194273337301,1.89637533443558,1,8826900,CRL,Healthcare
2010-03-02,38.4900016784668,38.4900016784668,38.52000045776367,37.84000015258789,38.13999938964844,502400,75.16202174131567,98.99669690780047,-1.0033030921995225,37.5312138586004,36.94293065574444,0.5882832028559619,0.4762321824381765,2.9144387917569086,1,9329300,CRL,Healthcare
2010-03-03,39.2599983215332,39.2599983215332,39.56999969482422,38.900001525878906,39.2400016784668,1324100,83.99212331891144,92.09179800779287,-7.908201992207115,37.7971806990516,37.11456529765472,0.6826154013968804,0.5175088262299173,3.424655606992111,1,10653400,CRL,Healthcare
2010-03-04,38.84999847412109,38.84999847412109,39.59999847412109,38.83000183105469,39.38999938964844,557200,76.356603761031,81.01264355827507,-18.987356441724934,37.959152664446904,37.243115903318895,0.7160367611280094,0.5572144132095358,4.099675219207084,-1,10096200,CRL,Healthcare
2010-03-05,39.040000915527344,39.040000915527344,39.20000076293945,38.70000076293945,39.08000183105469,706400,75.64872767143314,82.8746748171395,-17.125325182860497,38.125437010766966,37.37621849681582,0.7492185139511491,0.5956152333578585,5.030946566320727,1,10802600,CRL,Healthcare
2010-03-08,38.77999877929688,38.77999877929688,39.220001220703125,38.72999954223633,38.900001525878906,403200,69.03765857333488,73.88535496129457,-26.114645038705426,38.22613882131003,37.480202221444046,0.7459365998659848,0.6256795066594838,6.363137007900398,-1,10399400,CRL,Healthcare
2010-03-09,37.959999084472656,37.959999084472656,38.72999954223633,37.880001068115234,38.619998931884766,1050700,56.43939831806484,47.770709922588466,-52.22929007741154,38.185194246411974,37.51574272981654,0.6694515165954371,0.6344339086466745,3.8009280865407424,-1,9348700,CRL,Healthcare
2010-03-10,37.58000183105469,37.58000183105469,38.0,37.43999862670898,37.880001068115234,975900,49.812765385956254,35.668884212981716,-64.33111578701828,38.09208772097239,37.52050266324159,0.5715850577308004,0.6218641384634997,2.0641014191461338,-1,8372800,CRL,Healthcare
2010-03-11,38.970001220703125,38.970001220703125,39.060001373291016,37.40999984741211,37.56999969482422,1545000,61.737816224564774,79.9363893032954,-20.0636106967046,38.22715133631558,37.62787292675726,0.5992784095583161,0.6173469926824631,4.281515479127317,1,9917800,CRL,Healthcare
2010-03-12,38.869998931884766,38.869998931884766,39.02000045776367,38.369998931884766,38.95000076293945,821700,63.88011261178594,76.75160241613756,-23.24839758386244,38.326050966403145,37.71988226047041,0.6061687059327312,0.6151113353325167,6.551533496817373,-1,9096100,CRL,Healthcare
2010-03-15,38.34999847412109,38.34999847412109,39.02999877929688,38.20000076293945,38.93000030517578,486100,61.92658516981224,55.19708606048,-44.80291393952,38.32973519835975,37.76655753555565,0.563177662804101,0.6047246008268337,5.53109056987733,-1,8610000,CRL,Healthcare
2010-03-16,38.22999954223633,38.22999954223633,38.47999954223633,38.0,38.36000061035156,407600,54.37062843789513,42.19411184311138,-57.80588815688863,38.314391251263835,37.80088657308755,0.5135046781762824,0.5864806162967234,5.114106859983824,-1,8202400,CRL,Healthcare
2010-03-17,38.18000030517578,38.18000030517578,38.40999984741211,37.81999969482422,38.34999847412109,378100,53.33334225660059,35.15986030186653,-64.84013969813347,38.29371572109644,37.82896907176076,0.4647466493356802,0.5621338229045147,2.8556072300436193,-1,7824300,CRL,Healthcare
2010-03-18,38.150001525878906,38.150001525878906,38.25,37.83000183105469,38.02999877929688,670400,52.049940569606996,33.7900521690662,-66.20994783093379,38.271605844909125,37.852749253547294,0.4188565913618305,0.5334783765959779,3.5559211939878135,-1,7153900,CRL,Healthcare
2010-03-19,38.36000061035156,38.36000061035156,38.36000061035156,37.86000061035156,38.36000061035156,787100,51.87834724550016,43.379057473066446,-56.62094252693356,38.28520503959258,37.89032342812539,0.39488161146719136,0.5057590235702206,8.208744103764069,1,7941000,CRL,Healthcare
2010-03-22,38.790000915527344,38.790000915527344,39.040000915527344,38.09000015258789,38.11000061035156,584200,52.64083998611127,63.01378691679969,-36.98621308320031,38.36286594358255,37.95696620496999,0.4058997386125611,0.48578716657868876,8.80785204839069,1,8525200,CRL,Healthcare
2010-03-23,39.220001220703125,39.220001220703125,39.290000915527344,38.650001525878906,38.91999816894531,653900,49.62549532128108,82.64851636053294,-17.351483639467066,38.49473290929341,38.05052435428355,0.44420855500985823,0.47747144426492266,9.89073334217622,1,9179100,CRL,Healthcare
2010-03-24,39.43000030517578,39.43000030517578,39.75,39.06999969482422,39.18999862670898,642400,55.64204182808633,86.32480025822564,-13.675199741774355,38.63862020096762,38.152707758053346,0.4859124429142767,0.4791596439947935,9.043142897019948,1,9821500,CRL,Healthcare
2010-03-25,39.5099983215332,39.5099983215332,39.75,39.18999862670898,39.720001220703125,441200,54.6719470825879,89.74351868304922,-10.256481316950786,38.772678373362325,38.2532477997926,0.5194305735697284,0.4872138299097805,10.301503791587601,1,10262700,CRL,Healthcare
2010-03-26,39.20000076293945,39.20000076293945,39.68999862670898,39.02999877929688,39.45000076293945,351800,54.13388561443392,76.49576063265283,-23.50423936734717,38.838420279451114,38.32337764891459,0.5150426305365272,0.4927795900351299,8.497092731983052,-1,9910900,CRL,Healthcare
2010-03-29,39.470001220703125,39.470001220703125,39.68000030517578,39.209999084472656,39.27000045776367,381900,66.66672280654478,88.03424098125745,-11.96575901874255,38.93558657810527,38.40831272830633,0.5272738497989451,0.49967844198789296,8.2259388527165,1,10292800,CRL,Healthcare
2010-03-30,39.56999969482422,39.56999969482422,39.86000061035156,39.4900016784668,39.61000061035156,340500,73.41178160145766,88.16323162367479,-11.836768376325217,39.03318859606203,38.494363614715056,0.538824981346977,0.5075077498597098,7.061690137995852,1,10633300,CRL,Healthcare
