Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,24.79322052001953,30.600000381469727,30.64999961853028,30.270000457763672,30.309999465942383,340600,64.28571428571428,90.28775571672723,-9.712244283272762,29.761339758805583,30.022153183785974,-0.26081342498039106,-0.4834586169741716,-3.3175331744579415,1,-3057600,IEX,Industrials
2010-02-18,25.311771392822266,31.239999771118164,31.32999992370605,30.46999931335449,30.68000030517578,305700,75.5230348410575,97.2222173164899,-2.777782683510098,29.98882591454598,30.11236404210688,-0.12353812756089866,-0.41147451909151705,-0.604519669782913,1,-2751900,IEX,Industrials
2010-02-19,25.506223678588867,31.479999542236328,31.51000022888184,31.18000030517578,31.25,374100,86.71174141488436,99.12278695975874,-0.8772130402412543,30.21823724188296,30.2136703754498,0.004566866433158623,-0.32826624198658194,-1.0374093971908789,1,-2377800,IEX,Industrials
2010-02-22,25.53863525390625,31.520000457763672,31.75,31.14999961853028,31.65999984741211,221200,84.94901000239885,93.40975480457872,-6.590245195421277,30.418508505864608,30.31043556673231,0.10807293913229898,-0.24099840576280573,-0.7244080070435531,1,-2156600,IEX,Industrials
2010-02-23,24.971466064453125,30.81999969482422,31.5,30.780000686645508,31.3700008392334,156300,68.30467544359945,73.35242503818795,-26.647574961812065,30.480276381089162,30.34818105770208,0.1320953233870803,-0.16637965993282855,-4.4044724246742275,-1,-2312900,IEX,Industrials
2010-02-24,25.03629493713379,30.89999961853028,30.979999542236328,30.6299991607666,30.82999992370605,123400,69.08213628705343,75.64468661276193,-24.355313387238073,30.544849186849333,30.389056506652317,0.15579268019701686,-0.10194519190685948,-4.156333716420083,1,-2189500,IEX,Industrials
2010-02-25,25.157825469970703,31.049999237060547,31.09000015258789,30.09000015258789,30.299999237060547,271600,70.49181938868311,79.94267023360922,-20.057329766390787,30.622564579189522,30.4380152274233,0.184549351766222,-0.04464628317224319,-2.2662927615009756,1,-1917900,IEX,Industrials
2010-02-26,25.117311477661133,31.0,31.170000076293945,30.65999984741211,30.989999771118164,232600,74.50496241481841,75.32895479836068,-24.671045201639316,30.680631567006518,30.47964372909565,0.20098783791086916,0.004480541044379283,-2.423671534998376,-1,-2150500,IEX,Industrials
2010-03-01,25.57104682922364,31.559999465942383,31.82999992370605,31.0,31.15999984741211,265100,76.53759977198699,90.99998474121107,-9.000015258788945,30.815918936073572,30.559670079973184,0.25624885610038817,0.054834204055581065,-0.28436067511105084,1,-1885400,IEX,Industrials
2010-03-02,25.74119758605957,31.770000457763672,31.89999961853028,31.420000076293945,31.540000915527344,329100,77.26271397678508,95.76549922836224,-4.234500771637753,30.96270070864128,30.649324182031737,0.31337652660954163,0.10654266856637319,1.7291095851507503,1,-1556300,IEX,Industrials
2010-03-03,25.59535026550293,31.59000015258789,31.89999961853028,31.43000030517578,31.729999542236328,328400,79.0067665663766,89.90229652253635,-10.097703477463659,31.059208315402294,30.719003883554414,0.3402044318478801,0.15327502122267456,0.0,-1,-1884700,IEX,Industrials
2010-03-04,25.384689331054688,31.32999992370605,31.76000022888184,31.11000061035156,31.600000381469727,381300,71.39422999772121,80.47946301605342,-19.52053698394658,31.100868562833643,30.764262849491573,0.33660571334207035,0.18994115964655373,-0.03190883482179474,-1,-2266000,IEX,Industrials
2010-03-05,26.06528091430664,32.16999816894531,32.16999816894531,31.43000030517578,31.56999969482422,160300,74.18653212890366,100.0,-0.0,31.265350040696976,30.86839139167333,0.3969586490236452,0.23134465752197203,5.440832276664687,1,-2105700,IEX,Industrials
2010-03-08,26.17061996459961,32.29999923706055,32.29999923706055,31.96999931335449,32.08000183105469,301700,72.70641359011955,100.0,-0.0,31.424526840137524,30.97443641725757,0.4500904228799527,0.2750938105935682,7.738491428446369,1,-1804000,IEX,Industrials
2010-03-09,26.27594947814941,32.43000030517578,32.4900016784668,31.84000015258789,32.16999816894531,204400,71.73396071950063,97.49994436903357,-2.500055630966421,31.579215065528025,31.08225596451077,0.4969591010172536,0.3194668686783053,9.671966993128384,1,-1599600,IEX,Industrials
2010-03-10,26.46230697631836,32.65999984741211,32.66999816894531,32.22999954223633,32.36000061035156,241300,68.6842059032422,99.61246785967226,-0.38753214032773897,31.745489647356344,31.199125881762725,0.5463637655936182,0.3648462480613679,11.126235201336572,1,-1358300,IEX,Industrials
2010-03-11,26.7377872467041,33.0,33.0,32.29999923706055,32.43000030517578,322000,69.48717773156667,100.0,-0.0,31.938491240070753,31.332523964595115,0.6059672754756384,0.413070453544222,12.704915389743038,1,-1036300,IEX,Industrials
2010-03-12,26.575729370117188,32.79999923706055,33.0,32.54999923706055,33.0,399300,65.76352643274247,93.12712118808818,-6.872878811911819,32.07103093191534,31.44122583662959,0.6298050952857466,0.4564173818925269,13.888889256818803,-1,-1435600,IEX,Industrials
2010-03-15,26.5028133392334,32.709999084472656,33.029998779296875,32.560001373291016,32.849998474121094,419800,77.39128944479023,89.11565155448986,-10.884348445510138,32.169333724616465,31.53520904017352,0.6341246844429449,0.4919588424026105,15.910701206124319,-1,-1855400,IEX,Industrials
2010-03-16,26.389385223388672,32.56999969482422,32.779998779296875,32.38999938964844,32.709999084472656,291400,73.78917332472571,84.3537653285377,-15.646234671462288,32.23097464310997,31.611860199777276,0.6191144433326912,0.5173899625886267,13.168863508531276,-1,-2146800,IEX,Industrials
2010-03-17,26.575729370117188,32.79999923706055,33.11000061035156,32.709999084472656,32.709999084472656,419300,74.37325801697375,87.346886663044,-12.653113336955998,32.318516888333136,31.699870498835296,0.6186463894978402,0.5376412479704694,11.830887563521127,1,-1727500,IEX,Industrials
2010-03-18,26.162517547607425,32.290000915527344,32.97999954223633,32.20000076293945,32.93000030517578,511700,65.92594022886301,61.13746646321621,-38.86253353678379,32.31412981559378,31.743583863034708,0.5705459525590726,0.5442221888881901,10.129608634434643,-1,-2239200,IEX,Industrials
2010-03-19,26.000469207763672,32.09000015258789,32.540000915527344,32.02000045776367,32.09000015258789,552900,57.18158008046011,48.99997711181649,-51.00002288818351,32.27964832897749,31.769244328927535,0.5104040000499523,0.5374585511205425,9.522187672955189,-1,-2792100,IEX,Industrials
