date,signal,prediction,actual,ticker
2024-01-02,sell,519.49963,498.97000122070307,SNPS
2024-01-03,sell,512.55817,492.3999938964844,SNPS
2024-01-04,sell,505.70517,490.17999267578125,SNPS
2024-01-05,sell,499.84174,484.80999755859375,SNPS
2024-01-08,hold,494.2166,499.9800109863282,SNPS
2024-01-09,hold,493.28558,501.8699951171875,SNPS
2024-01-10,hold,493.50314,505.17999267578125,SNPS
2024-01-11,hold,494.93558,498.4599914550781,SNPS
2024-01-12,hold,495.06268,494.3999938964844,SNPS
2024-01-16,hold,494.40463,509.67999267578125,SNPS
2024-01-17,hold,497.08878,507.8699951171875,SNPS
2024-01-18,hold,499.02634,494.3399963378906,SNPS
2024-01-19,hold,497.72314,517.3099975585938,SNPS
2024-01-22,buy,501.292,541.7100219726562,SNPS
2024-01-23,buy,509.5529,548.9000244140625,SNPS
2024-01-24,buy,518.397,540.4600219726562,SNPS
2024-01-25,hold,524.1068,536.6799926757812,SNPS
2024-01-26,hold,527.6863,528.1300048828125,SNPS
2024-01-29,hold,528.15344,539.9000244140625,SNPS
