date,signal,prediction,actual,ticker
2024-01-02,hold,178.18944,178.1999969482422,CBOE
2024-01-03,hold,178.53412,174.8800048828125,CBOE
2024-01-04,hold,178.7988,173.5500030517578,CBOE
2024-01-05,hold,178.74274,173.1300048828125,CBOE
2024-01-08,hold,178.68893,176.39999389648438,CBOE
2024-01-09,hold,178.48956,175.49999999999997,CBOE
2024-01-10,hold,178.38557,175.61000061035153,CBOE
2024-01-11,hold,178.40883,177.8000030517578,CBOE
2024-01-12,hold,178.3976,180.67999267578125,CBOE
2024-01-16,hold,178.49202,183.67999267578125,CBOE
2024-01-17,hold,178.90715,187.13000488281253,CBOE
2024-01-18,hold,179.77937,186.92999267578125,CBOE
2024-01-19,hold,181.17014,185.3800048828125,CBOE
2024-01-22,hold,182.6903,185.86000061035156,CBOE
2024-01-23,hold,184.15514,188.86999511718747,CBOE
2024-01-24,hold,185.41707,188.8000030517578,CBOE
2024-01-25,hold,186.7565,188.69000244140625,CBOE
2024-01-26,hold,188.01903,186.42999267578125,CBOE
2024-01-29,hold,188.9539,183.5,CBOE
