date,signal,prediction,actual,ticker
2024-01-02,hold,261.57715,246.88999938964844,CRWD
2024-01-03,hold,260.32834,244.36000061035156,CRWD
2024-01-04,hold,258.63803,245.64999389648438,CRWD
2024-01-05,hold,257.03012,247.4600067138672,CRWD
2024-01-08,hold,255.86604,261.2799987792969,CRWD
2024-01-09,hold,256.02338,273.7699890136719,CRWD
2024-01-10,buy,258.04715,282.0400085449219,CRWD
2024-01-11,buy,261.40765,284.5199890136719,CRWD
2024-01-12,buy,265.53287,283.3500061035156,CRWD
2024-01-16,buy,269.75635,286.2900085449219,CRWD
2024-01-17,buy,274.12836,276.2699890136719,CRWD
2024-01-18,buy,277.66913,283.10998535156244,CRWD
2024-01-19,buy,281.26138,290.5400085449219,CRWD
2024-01-22,buy,285.0698,298.6600036621094,CRWD
2024-01-23,buy,289.34427,297.2699890136719,CRWD
2024-01-24,hold,292.68832,300.2799987792969,CRWD
2024-01-25,hold,295.50027,293.4599914550781,CRWD
2024-01-26,hold,297.14264,290.30999755859375,CRWD
2024-01-29,hold,298.0418,300.6700134277344,CRWD
