date,signal,prediction,actual,ticker
2024-01-02,hold,296.6137,292.7099914550781,CAT
2024-01-03,sell,295.78577,284.29998779296875,CAT
2024-01-04,hold,292.21332,286.1000061035156,CAT
2024-01-05,hold,289.56454,288.92999267578125,CAT
2024-01-08,hold,288.24893,292.25,CAT
2024-01-09,hold,288.60422,292.2900085449219,CAT
2024-01-10,hold,289.426,293.3500061035156,CAT
2024-01-11,hold,290.8284,292.05999755859375,CAT
2024-01-12,hold,291.76898,290.4100036621094,CAT
2024-01-16,hold,291.8886,287.2300109863281,CAT
2024-01-17,sell,290.79276,278.6300048828125,CAT
2024-01-18,hold,287.0131,281.8999938964844,CAT
2024-01-19,hold,284.27106,285.2799987792969,CAT
2024-01-22,hold,283.3607,288.6700134277344,CAT
2024-01-23,hold,284.26025,288.8299865722656,CAT
2024-01-24,hold,285.6907,290.67999267578125,CAT
2024-01-25,buy,287.64093,300.7699890136719,CAT
2024-01-26,buy,292.318,299.42999267578125,CAT
2024-01-29,buy,295.98938,303.25,CAT
