date,signal,prediction,actual,ticker
2024-01-02,hold,169.3988,172.16000366210938,FSLR
2024-01-03,hold,169.52177,167.4199981689453,FSLR
2024-01-04,hold,168.06496,166.30999755859375,FSLR
2024-01-05,hold,166.41681,166.8699951171875,FSLR
2024-01-08,hold,165.04007,166.1300048828125,FSLR
2024-01-09,hold,163.96817,166.91000366210938,FSLR
2024-01-10,hold,163.51967,162.3300018310547,FSLR
2024-01-11,sell,162.10655,160.2899932861328,FSLR
2024-01-12,hold,160.37828,160.44000244140625,FSLR
2024-01-16,sell,159.0558,149.10000610351562,FSLR
2024-01-17,sell,154.9585,147.25999450683594,FSLR
2024-01-18,sell,150.92334,147.4499969482422,FSLR
2024-01-19,sell,147.78552,145.9199981689453,FSLR
2024-01-22,hold,145.29424,149.91000366210938,FSLR
2024-01-23,hold,144.89085,151.4600067138672,FSLR
2024-01-24,hold,145.6441,148.8699951171875,FSLR
2024-01-25,hold,146.0339,149.22999572753906,FSLR
2024-01-26,hold,146.44373,147.8300018310547,FSLR
2024-01-29,hold,146.35814,149.3000030517578,FSLR
