Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,19.623779296875,21.90987014770508,21.988555908203125,21.552217483520508,21.716737747192383,4891183,64.59998880080641,96.09919655968329,-3.900803440316699,21.26976041438524,21.359115543018067,-0.08935512863282824,-0.23989312565406407,-2.1405817563301377,1,26107370,A,Healthcare
2010-02-18,19.848011016845703,22.160228729248047,22.174535751342773,21.773963928222656,21.866952896118164,3313959,73.51129172319918,99.35060999892649,-0.649390001073515,21.40675553974875,21.418457260516583,-0.011701720767831603,-0.19425484467681758,0.06459479855118408,1,29421329,A,Healthcare
2010-02-19,19.98896217346192,22.317596435546875,22.36766815185547,21.90271759033203,22.06008529663086,4186171,85.77878497866207,97.77069360539272,-2.229306394607273,21.546884908333077,21.48506016237068,0.06182474596239729,-0.14303892654897463,1.134517397290431,1,33607500,A,Healthcare
2010-02-22,19.956926345825195,22.281831741333008,22.38197326660156,22.06723976135254,22.38197326660156,4038123,79.88168107851817,95.49845927495912,-4.501540725040874,21.659953651871525,21.544080279330853,0.11587337254067265,-0.09125646673104518,1.1035356691212184,-1,29569377,A,Healthcare
2010-02-23,19.764732360839844,22.06723976135254,22.28898429870605,21.838340759277344,22.23891258239746,4366373,70.39277747657962,85.85216584614712,-14.147834153852875,21.722613053330143,21.582832833554683,0.13978021977546007,-0.04504912942974412,0.16234321374286556,-1,25203004,A,Healthcare
2010-02-24,20.0081787109375,22.33905601501465,22.34620857238769,22.074392318725582,22.153076171875,3945855,73.1507077484132,98.07079275747786,-1.9292072425221396,21.817450432050833,21.63884936551468,0.17860106653615304,-0.0003190902365646925,1.3303037166762046,1,29148859,A,Healthcare
2010-02-25,19.918481826782227,22.23891258239746,22.26752471923828,21.623748779296875,22.06008529663086,4778504,80.42172085690251,93.56916629370332,-6.430833706296675,21.882290762873392,21.683298492691183,0.19899227018220955,0.03954318184719016,2.101802711098431,-1,24370355,A,Healthcare
2010-02-26,20.15553474426269,22.503576278686523,22.54649543762207,22.160228729248047,22.2961368560791,4678127,81.89417876236857,97.81814655903813,-2.1818534409618695,21.977873149921564,21.74405981017232,0.23381333974924345,0.07839721342760082,2.5089612274431463,1,29048482,A,Healthcare
2010-03-01,20.55915260314941,22.954219818115234,22.982833862304688,22.48211669921875,22.48211669921875,4723562,84.48690722640147,98.80945200826606,-1.190547991733937,22.128080329643666,21.833701292242164,0.2943790374015016,0.121593578222381,3.017651710989902,1,33772044,A,Healthcare
2010-03-02,20.73213577270508,23.14735221862793,23.27610969543457,22.78254508972168,22.889842987060547,6018250,84.70590966355965,95.2253876463819,-4.774612353618092,22.2848913894874,21.93100876827074,0.35388262121665903,0.1680513868212366,6.342421278790882,1,39790294,A,Healthcare
2010-03-03,20.783390045166016,23.204578399658203,23.27610969543457,23.104434967041016,23.19027137756348,6419616,88.24941826745693,97.34746115756022,-2.6525388424397724,22.426381698744446,22.025347259484626,0.40103443925982063,0.2146479973089534,5.324679068711644,1,46209910,A,Healthcare
2010-03-04,20.668067932128903,23.075822830200195,23.218883514404297,22.77539253234864,23.218883514404297,6100173,84.19812403505406,90.5723579250353,-9.427642074964695,22.52629571896841,22.103160264722817,0.4231354542455925,0.25634548869628127,5.321586456856476,-1,40109737,A,Healthcare
2010-03-05,21.244678497314453,23.7195987701416,23.78397750854492,23.34048652648925,23.48354721069336,7695291,85.17699611001447,97.25605220435284,-2.7439477956471596,22.709880803764285,22.222896450309396,0.4869843534548899,0.302473261648003,8.65006807283247,1,47805028,A,Healthcare
2010-03-08,21.14217185974121,23.60515022277832,23.712446212768555,23.476394653320312,23.68383407592773,7017820,81.17916231575778,91.98716332574143,-8.012836674258562,22.847614560535675,22.32528561864043,0.5223289418952461,0.3464443976974516,13.12992690828127,-1,40787208,A,Healthcare
2010-03-09,21.315149307250977,23.798282623291016,23.84120178222656,23.51215934753418,23.555078506469727,7083386,80.69769864617489,98.0644839426658,-1.9355160573341947,22.993871185574957,22.434396507873803,0.5594746777011537,0.389050453698192,12.971139611844757,1,47870594,A,Healthcare
2010-03-10,21.56501007080078,24.077253341674805,24.14163017272949,23.669527053833008,23.74821281433105,4696721,80.87559911207612,97.44321431412148,-2.5567856858785305,23.160545363436473,22.55608960667388,0.6044557567625937,0.43213151431107233,14.919770011432426,1,52567315,A,Healthcare
